2018-11-03 18:06:13,436 - DEBUG - generation=0, parent={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 1, 'nbNeurons': 8}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'tanh', 'nbLayers': 9, 'nbNeurons': 4}, 3: {'dropout': 0.2, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'adadelta', 'activation': 'hard_sigmoid', 'nbLayers': 1, 'nbNeurons': 8}, 6: {'dropout': 0.4, 'optimizer': 'adam', 'activation': 'relu', 'nbLayers': 15, 'nbNeurons': 32}, 7: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'tanh', 'nbLayers': 6, 'nbNeurons': 16}, 8: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 9, 'nbNeurons': 32}, 9: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'relu', 'nbLayers': 1, 'nbNeurons': 8}}, child={0: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'relu', 'nbLayers': 1, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'tanh', 'nbLayers': 9, 'nbNeurons': 4}, 3: {'dropout': 0.2, 'optimizer': 'adadelta', 'activation': 'elu', 'nbLayers': 9, 'nbNeurons': 8}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'adadelta', 'activation': 'hard_sigmoid', 'nbLayers': 1, 'nbNeurons': 8}, 6: {'dropout': 0.5, 'optimizer': 'sgd', 'activation': 'hard_sigmoid', 'nbLayers': 12, 'nbNeurons': 4}, 7: {'dropout': 0.5, 'optimizer': 'sgd', 'activation': 'tanh', 'nbLayers': 6, 'nbNeurons': 32}, 8: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 9, 'nbNeurons': 32}, 9: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'relu', 'nbLayers': 15, 'nbNeurons': 128}}, parentFitness={0: 22.98, 1: 10.0, 2: 10.0, 3: 32.65, 4: 18.43, 5: 10.0, 6: 10.0, 7: 21.64, 8: 10.0, 9: 18.42}, childFitness={0: 20.89, 1: 29.549999999999997, 2: 15.85, 3: 16.74, 4: 36.559999999999995, 5: 31.080000000000002, 6: 10.0, 7: 15.790000000000001, 8: 19.040000000000003, 9: 12.879999999999999}, networkFitness={0: 22.98, 1: 29.549999999999997, 2: 15.85, 3: 32.65, 4: 36.559999999999995, 5: 31.080000000000002, 6: 10.0, 7: 21.64, 8: 19.040000000000003, 9: 18.42}, genBestFitness=36.5600
2018-11-03 18:10:26,307 - DEBUG - generation=1, parent={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 1, 'nbNeurons': 8}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'tanh', 'nbLayers': 9, 'nbNeurons': 4}, 3: {'dropout': 0.2, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'adadelta', 'activation': 'hard_sigmoid', 'nbLayers': 1, 'nbNeurons': 8}, 6: {'dropout': 0.25, 'optimizer': 'adam', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 128}, 7: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'tanh', 'nbLayers': 6, 'nbNeurons': 16}, 8: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 9, 'nbNeurons': 32}, 9: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'relu', 'nbLayers': 1, 'nbNeurons': 8}}, child={0: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'relu', 'nbLayers': 15, 'nbNeurons': 8}, 1: {'dropout': 0.4, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adadelta', 'activation': 'elu', 'nbLayers': 9, 'nbNeurons': 8}, 3: {'dropout': 0.2, 'optimizer': 'adadelta', 'activation': 'elu', 'nbLayers': 9, 'nbNeurons': 128}, 4: {'dropout': 0.1, 'optimizer': 'adadelta', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 8}, 5: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'hard_sigmoid', 'nbLayers': 3, 'nbNeurons': 8}, 6: {'dropout': 0.5, 'optimizer': 'adam', 'activation': 'relu', 'nbLayers': 12, 'nbNeurons': 4}, 7: {'dropout': 0.25, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 12, 'nbNeurons': 32}, 8: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'hard_sigmoid', 'nbLayers': 9, 'nbNeurons': 4}, 9: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'hard_sigmoid', 'nbLayers': 6, 'nbNeurons': 64}}, parentFitness={0: 27.21, 1: 29.599999999999998, 2: 10.0, 3: 24.01, 4: 35.76, 5: 21.89, 6: 10.0, 7: 17.810000000000002, 8: 23.25, 9: 25.44}, childFitness={0: 10.0, 1: 22.68, 2: 15.459999999999999, 3: 24.759999999999998, 4: 28.12, 5: 15.57, 6: 10.0, 7: 12.590000000000002, 8: 10.0, 9: 18.360000000000003}, networkFitness={0: 27.21, 1: 29.599999999999998, 2: 15.85, 3: 32.65, 4: 36.559999999999995, 5: 31.080000000000002, 6: 10.0, 7: 21.64, 8: 23.25, 9: 25.44}, genBestFitness=36.5600
2018-11-03 18:15:35,146 - DEBUG - generation=2, parent={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 128}, 3: {'dropout': 0.2, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'adadelta', 'activation': 'hard_sigmoid', 'nbLayers': 1, 'nbNeurons': 8}, 6: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'selu', 'nbLayers': 1, 'nbNeurons': 32}, 7: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'selu', 'nbLayers': 3, 'nbNeurons': 128}, 8: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 9, 'nbNeurons': 32}, 9: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'relu', 'nbLayers': 1, 'nbNeurons': 8}}, child={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 1: {'dropout': 0.4, 'optimizer': 'sgd', 'activation': 'relu', 'nbLayers': 1, 'nbNeurons': 4}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 128}, 3: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 9, 'nbNeurons': 128}, 4: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 5: {'dropout': 0.5, 'optimizer': 'adam', 'activation': 'hard_sigmoid', 'nbLayers': 3, 'nbNeurons': 4}, 6: {'dropout': 0.5, 'optimizer': 'adam', 'activation': 'hard_sigmoid', 'nbLayers': 12, 'nbNeurons': 4}, 7: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'selu', 'nbLayers': 3, 'nbNeurons': 128}, 8: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 16}, 9: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'hard_sigmoid', 'nbLayers': 9, 'nbNeurons': 64}}, parentFitness={0: 27.61, 1: 29.5, 2: 10.0, 3: 27.800000000000004, 4: 35.22, 5: 22.49, 6: 19.27, 7: 18.39, 8: 25.5, 9: 21.11}, childFitness={0: 35.65, 1: 20.07, 2: 35.54, 3: 31.990000000000002, 4: 32.9, 5: 15.27, 6: 10.0, 7: 26.979999999999997, 8: 10.0, 9: 17.95}, networkFitness={0: 35.65, 1: 29.599999999999998, 2: 35.54, 3: 32.65, 4: 36.559999999999995, 5: 31.080000000000002, 6: 19.27, 7: 26.979999999999997, 8: 25.5, 9: 25.44}, genBestFitness=36.5600
2018-11-03 18:21:15,511 - DEBUG - generation=3, parent={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 128}, 3: {'dropout': 0.2, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'nadam', 'activation': 'sigmoid', 'nbLayers': 1, 'nbNeurons': 128}, 6: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'selu', 'nbLayers': 1, 'nbNeurons': 32}, 7: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'selu', 'nbLayers': 3, 'nbNeurons': 128}, 8: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 9, 'nbNeurons': 32}, 9: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'selu', 'nbLayers': 1, 'nbNeurons': 32}}, child={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 15, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 4}, 2: {'dropout': 0.4, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 8}, 3: {'dropout': 0.2, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'nadam', 'activation': 'sigmoid', 'nbLayers': 1, 'nbNeurons': 128}, 6: {'dropout': 0.5, 'optimizer': 'adam', 'activation': 'selu', 'nbLayers': 3, 'nbNeurons': 128}, 7: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'relu', 'nbLayers': 3, 'nbNeurons': 16}, 8: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 9, 'nbNeurons': 4}, 9: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'sigmoid', 'nbLayers': 9, 'nbNeurons': 8}}, parentFitness={0: 34.29, 1: 32.04, 2: 28.53, 3: 33.26, 4: 36.9, 5: 22.74, 6: 31.490000000000002, 7: 31.740000000000002, 8: 21.61, 9: 19.64}, childFitness={0: 22.08, 1: 14.510000000000002, 2: 10.0, 3: 24.65, 4: 38.1, 5: 33.800000000000004, 6: 28.62, 7: 15.25, 8: 17.02, 9: 10.0}, networkFitness={0: 35.65, 1: 32.04, 2: 35.54, 3: 33.26, 4: 38.1, 5: 33.800000000000004, 6: 31.490000000000002, 7: 31.740000000000002, 8: 25.5, 9: 25.44}, genBestFitness=38.1000
2018-11-03 18:27:49,330 - DEBUG - generation=4, parent={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 128}, 3: {'dropout': 0.2, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'nadam', 'activation': 'sigmoid', 'nbLayers': 1, 'nbNeurons': 128}, 6: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'selu', 'nbLayers': 1, 'nbNeurons': 32}, 7: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'selu', 'nbLayers': 3, 'nbNeurons': 128}, 8: {'dropout': 0.5, 'optimizer': 'adam', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 9: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'selu', 'nbLayers': 1, 'nbNeurons': 32}}, child={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 8}, 1: {'dropout': 0.4, 'optimizer': 'adamax', 'activation': 'relu', 'nbLayers': 1, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 9, 'nbNeurons': 64}, 3: {'dropout': 0.2, 'optimizer': 'adadelta', 'activation': 'elu', 'nbLayers': 9, 'nbNeurons': 8}, 4: {'dropout': 0.2, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'hard_sigmoid', 'nbLayers': 15, 'nbNeurons': 128}, 6: {'dropout': 0.1, 'optimizer': 'nadam', 'activation': 'sigmoid', 'nbLayers': 3, 'nbNeurons': 4}, 7: {'dropout': 0.5, 'optimizer': 'sgd', 'activation': 'relu', 'nbLayers': 12, 'nbNeurons': 16}, 8: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'tanh', 'nbLayers': 6, 'nbNeurons': 16}, 9: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'relu', 'nbLayers': 9, 'nbNeurons': 64}}, parentFitness={0: 30.080000000000002, 1: 30.830000000000002, 2: 29.080000000000002, 3: 32.31, 4: 36.86, 5: 29.470000000000002, 6: 34.5, 7: 31.69, 8: 25.25, 9: 30.59}, childFitness={0: 32.45, 1: 25.85, 2: 33.5, 3: 11.37, 4: 28.910000000000004, 5: 10.0, 6: 10.0, 7: 10.0, 8: 13.4, 9: 10.0}, networkFitness={0: 35.65, 1: 32.04, 2: 35.54, 3: 33.26, 4: 38.1, 5: 33.800000000000004, 6: 34.5, 7: 31.740000000000002, 8: 25.5, 9: 30.59}, genBestFitness=38.1000
2018-11-03 18:35:19,457 - DEBUG - generation=5, parent={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 128}, 3: {'dropout': 0.2, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'nadam', 'activation': 'sigmoid', 'nbLayers': 1, 'nbNeurons': 128}, 6: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'selu', 'nbLayers': 1, 'nbNeurons': 32}, 7: {'dropout': 0.3, 'optimizer': 'sgd', 'activation': 'selu', 'nbLayers': 3, 'nbNeurons': 128}, 8: {'dropout': 0.5, 'optimizer': 'adam', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 9: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}}, child={0: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 1, 'nbNeurons': 8}, 1: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'tanh', 'nbLayers': 15, 'nbNeurons': 128}, 2: {'dropout': 0.4, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 9, 'nbNeurons': 64}, 3: {'dropout': 0.1, 'optimizer': 'adadelta', 'activation': 'elu', 'nbLayers': 9, 'nbNeurons': 8}, 4: {'dropout': 0.4, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 8}, 5: {'dropout': 0.5, 'optimizer': 'adagrad', 'activation': 'hard_sigmoid', 'nbLayers': 15, 'nbNeurons': 64}, 6: {'dropout': 0.5, 'optimizer': 'sgd', 'activation': 'hard_sigmoid', 'nbLayers': 12, 'nbNeurons': 4}, 7: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'relu', 'nbLayers': 6, 'nbNeurons': 16}, 8: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'hard_sigmoid', 'nbLayers': 9, 'nbNeurons': 16}, 9: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'hard_sigmoid', 'nbLayers': 9, 'nbNeurons': 64}}, parentFitness={0: 34.47, 1: 27.3, 2: 33.269999999999996, 3: 34.12, 4: 31.96, 5: 33.61, 6: 32.53, 7: 31.5, 8: 34.160000000000004, 9: 24.4}, childFitness={0: 28.9, 1: 10.0, 2: 10.459999999999999, 3: 19.59, 4: 10.0, 5: 10.0, 6: 10.0, 7: 10.0, 8: 10.0, 9: 10.0}, networkFitness={0: 35.65, 1: 32.04, 2: 35.54, 3: 34.12, 4: 38.1, 5: 33.800000000000004, 6: 34.5, 7: 31.740000000000002, 8: 34.160000000000004, 9: 30.59}, genBestFitness=38.1000
2018-11-03 18:43:13,539 - DEBUG - generation=6, parent={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 128}, 3: {'dropout': 0.2, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'nadam', 'activation': 'sigmoid', 'nbLayers': 1, 'nbNeurons': 128}, 6: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'selu', 'nbLayers': 1, 'nbNeurons': 32}, 7: {'dropout': 0.4, 'optimizer': 'adadelta', 'activation': 'selu', 'nbLayers': 15, 'nbNeurons': 128}, 8: {'dropout': 0.5, 'optimizer': 'adam', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 9: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}}, child={0: {'dropout': 0.5, 'optimizer': 'sgd', 'activation': 'selu', 'nbLayers': 1, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'relu', 'nbLayers': 9, 'nbNeurons': 64}, 2: {'dropout': 0.4, 'optimizer': 'adadelta', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 8}, 3: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 8}, 4: {'dropout': 0.1, 'optimizer': 'adadelta', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 4}, 5: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'hard_sigmoid', 'nbLayers': 3, 'nbNeurons': 8}, 6: {'dropout': 0.5, 'optimizer': 'sgd', 'activation': 'selu', 'nbLayers': 3, 'nbNeurons': 128}, 7: {'dropout': 0.5, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 12, 'nbNeurons': 16}, 8: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'hard_sigmoid', 'nbLayers': 6, 'nbNeurons': 32}, 9: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'hard_sigmoid', 'nbLayers': 6, 'nbNeurons': 4}}, parentFitness={0: 34.33, 1: 27.310000000000002, 2: 10.0, 3: 27.36, 4: 34.46, 5: 34.0, 6: 32.910000000000004, 7: 31.28, 8: 36.0, 9: 37.39}, childFitness={0: 26.13, 1: 18.790000000000003, 2: 13.66, 3: 21.88, 4: 16.46, 5: 16.05, 6: 28.560000000000002, 7: 10.0, 8: 10.0, 9: 10.0}, networkFitness={0: 35.65, 1: 32.04, 2: 35.54, 3: 34.12, 4: 38.1, 5: 34.0, 6: 34.5, 7: 31.740000000000002, 8: 36.0, 9: 37.39}, genBestFitness=38.1000
2018-11-03 18:52:42,675 - DEBUG - generation=7, parent={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 128}, 3: {'dropout': 0.2, 'optimizer': 'sgd', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 4: {'dropout': 0.2, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}, 5: {'dropout': 0.1, 'optimizer': 'nadam', 'activation': 'sigmoid', 'nbLayers': 1, 'nbNeurons': 128}, 6: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'selu', 'nbLayers': 1, 'nbNeurons': 32}, 7: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'hard_sigmoid', 'nbLayers': 12, 'nbNeurons': 16}, 8: {'dropout': 0.5, 'optimizer': 'adam', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 64}, 9: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 1, 'nbNeurons': 128}}, child={0: {'dropout': 0.1, 'optimizer': 'adamax', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 64}, 1: {'dropout': 0.1, 'optimizer': 'adadelta', 'activation': 'elu', 'nbLayers': 6, 'nbNeurons': 128}, 2: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'relu', 'nbLayers': 9, 'nbNeurons': 8}, 3: {'dropout': 0.4, 'optimizer': 'adagrad', 'activation': 'elu', 'nbLayers': 15, 'nbNeurons': 4}, 4: {'dropout': 0.1, 'optimizer': 'adagrad', 'activation': 'tanh', 'nbLayers': 15, 'nbNeurons': 128}, 5: {'dropout': 0.5, 'optimizer': 'adagrad', 'activation': 'hard_sigmoid', 'nbLayers': 3, 'nbNeurons': 64}, 6: {'dropout': 0.5, 'optimizer': 'adamax', 'activation': 'relu', 'nbLayers': 12, 'nbNeurons': 4}, 7: {'dropout': 0.3, 'optimizer': 'adamax', 'activation': 'tanh', 'nbLayers': 9, 'nbNeurons': 32}, 8: {'dropout': 0.25, 'optimizer': 'sgd', 'activation': 'sigmoid', 'nbLayers': 9, 'nbNeurons': 4}, 9: {'dropout': 0.1, 'optimizer': 'sgd', 'activation': 'hard_sigmoid', 'nbLayers': 15, 'nbNeurons': 64}}, parentFitness={0: 37.74, 1: 25.480000000000004, 2: 10.0, 3: 30.240000000000002, 4: 35.44, 5: 31.130000000000003, 6: 34.18, 7: 10.0, 8: 35.18, 9: 37.53}, childFitness={0: 29.56, 1: 24.73, 2: 17.169999999999998, 3: 10.0, 4: 10.0, 5: 10.0, 6: 10.0, 7: 10.0, 8: 10.0, 9: 10.0}, networkFitness={0: 37.74, 1: 32.04, 2: 35.54, 3: 34.12, 4: 38.1, 5: 34.0, 6: 34.5, 7: 31.740000000000002, 8: 36.0, 9: 37.53}, genBestFitness=38.1000
